训练次数：10, Loss: 0.11542157083749771
训练次数：12760, Loss: 0.06873859465122223
训练次数：12770, Loss: 0.10710392147302628
训练次数：12780, Loss: 0.10274495929479599
训练次数：12790, Loss: 0.06024961918592453
训练次数：12800, Loss: 0.0221254825592041
训练次数：12810, Loss: 0.06311407685279846
训练次数：12820, Loss: 0.0956239253282547
训练次数：12830, Loss: 0.03568166866898537
训练次数：12840, Loss: 0.03670728951692581
训练次数：12850, Loss: 0.042643800377845764
训练次数：12860, Loss: 0.030436048284173012
训练次数：12870, Loss: 0.07231049984693527
训练次数：12880, Loss: 0.04439735412597656
训练次数：12890, Loss: 0.03745837137103081
训练次数：12900, Loss: 0.10305050760507584
训练次数：12910, Loss: 0.027731910347938538
训练次数：12920, Loss: 0.07551044970750809
训练次数：12930, Loss: 0.046569544821977615
训练次数：12940, Loss: 0.03886070102453232
训练次数：12950, Loss: 0.03675146773457527
训练次数：12960, Loss: 0.09660298377275467
训练次数：12970, Loss: 0.03748544678092003
训练次数：12980, Loss: 0.03620411083102226
训练次数：12990, Loss: 0.24590525031089783
训练次数：13000, Loss: 0.02955695614218712
训练次数：13010, Loss: 0.0651472881436348
训练次数：13020, Loss: 0.08398758620023727
训练次数：13030, Loss: 0.0333595797419548
训练次数：13040, Loss: 0.05659065395593643
训练次数：13050, Loss: 0.09196443110704422
训练次数：13060, Loss: 0.09447863698005676
训练次数：13070, Loss: 0.07189898937940598
训练次数：13080, Loss: 0.06803905218839645
训练次数：13090, Loss: 0.03433740884065628
训练次数：13100, Loss: 0.052723418921232224
训练次数：13110, Loss: 0.01828797720372677
训练次数：13120, Loss: 0.041376449167728424
训练次数：13130, Loss: 0.050645992159843445
训练次数：13140, Loss: 0.20012621581554413
训练次数：13150, Loss: 0.044761281460523605
训练次数：13160, Loss: 0.046260230243206024
训练次数：13170, Loss: 0.039855048060417175
训练次数：13180, Loss: 0.09494008123874664
训练次数：13190, Loss: 0.1453324556350708
训练次数：13200, Loss: 0.08101128786802292
训练次数：13210, Loss: 0.08312920480966568
训练次数：13220, Loss: 0.0711175948381424
训练次数：13230, Loss: 0.03967537358403206
训练次数：13240, Loss: 0.08021878451108932
训练次数：13250, Loss: 0.0767337754368782
训练次数：13260, Loss: 0.1610816866159439
训练次数：13270, Loss: 0.040940459817647934
训练次数：13280, Loss: 0.05258827283978462
训练次数：13290, Loss: 0.04540079087018967
训练次数：13300, Loss: 0.07874802500009537
训练次数：13310, Loss: 0.08393166959285736
训练次数：13320, Loss: 0.036500461399555206
训练次数：13330, Loss: 0.041513893753290176
训练次数：13340, Loss: 0.06514422595500946
训练次数：13350, Loss: 0.06629625707864761
训练次数：13360, Loss: 0.04490412026643753
训练次数：13370, Loss: 0.06959480047225952
训练次数：13380, Loss: 0.0784231573343277
训练次数：13390, Loss: 0.060362860560417175
训练次数：13400, Loss: 0.05349157005548477
训练次数：13410, Loss: 0.07881733030080795
训练次数：13420, Loss: 0.03633921965956688
训练次数：13430, Loss: 0.08441612869501114
训练次数：13440, Loss: 0.04378540441393852
训练次数：13450, Loss: 0.0957569107413292
训练次数：13460, Loss: 0.06533868610858917
训练次数：13470, Loss: 0.0587560199201107
训练次数：13480, Loss: 0.10069488734006882
训练次数：13490, Loss: 0.0394788421690464
训练次数：13500, Loss: 0.04704669117927551
训练次数：13510, Loss: 0.042036812752485275
训练次数：13520, Loss: 0.07687944173812866
训练次数：13530, Loss: 0.053263869136571884
训练次数：13540, Loss: 0.16242462396621704
训练次数：13550, Loss: 0.05086806043982506
训练次数：13560, Loss: 0.03718695789575577
训练次数：13570, Loss: 0.04357937350869179
训练次数：13580, Loss: 0.07881343364715576
训练次数：13590, Loss: 0.06512978672981262
训练次数：13600, Loss: 0.06364060938358307
训练次数：13610, Loss: 0.04077200964093208
训练次数：13620, Loss: 0.05228280648589134
训练次数：13630, Loss: 0.051032207906246185
训练次数：13640, Loss: 0.09793112426996231
训练次数：13650, Loss: 0.06480088829994202
训练次数：13660, Loss: 0.035966914147138596
训练次数：13670, Loss: 0.08004646748304367
训练次数：13680, Loss: 0.159551739692688
训练次数：13690, Loss: 0.054738566279411316
训练次数：13700, Loss: 0.06226779893040657
训练次数：13710, Loss: 0.07896402478218079
训练次数：13720, Loss: 0.039466071873903275
训练次数：13730, Loss: 0.05374947190284729
训练次数：13740, Loss: 0.03861696645617485
训练次数：13750, Loss: 0.07360999286174774
训练次数：13760, Loss: 0.06510209292173386
训练次数：13770, Loss: 0.07732798159122467
训练次数：13780, Loss: 0.04050500690937042
训练次数：13790, Loss: 0.06126045808196068
训练次数：13800, Loss: 0.07779742032289505
训练次数：13810, Loss: 0.14192599058151245
训练次数：13820, Loss: 0.029125766828656197
训练次数：13830, Loss: 0.11928575485944748
训练次数：13840, Loss: 0.05519989877939224
训练次数：13850, Loss: 0.021759847179055214
训练次数：13860, Loss: 0.053048811852931976
训练次数：13870, Loss: 0.05022633820772171
训练次数：13880, Loss: 0.04675737023353577
训练次数：13890, Loss: 0.1152089387178421
训练次数：13900, Loss: 0.03799381107091904
训练次数：13910, Loss: 0.09128569066524506
训练次数：13920, Loss: 0.1705947071313858
训练次数：13930, Loss: 0.10081552714109421
训练次数：13940, Loss: 0.03159377723932266
训练次数：13950, Loss: 0.10837943106889725
训练次数：13960, Loss: 0.12926024198532104
训练次数：13970, Loss: 0.04072234034538269
训练次数：13980, Loss: 0.1776588261127472
训练次数：13990, Loss: 0.07906968146562576
训练次数：14000, Loss: 0.08635447174310684
训练次数：14010, Loss: 0.0317378006875515
训练次数：14020, Loss: 0.09331807494163513
训练次数：14030, Loss: 0.12542316317558289
训练次数：14040, Loss: 0.06514742225408554
训练次数：14050, Loss: 0.033348262310028076
训练次数：14060, Loss: 0.04589831084012985
训练次数：14070, Loss: 0.048120953142642975
训练次数：14080, Loss: 0.0338594987988472
训练次数：14090, Loss: 0.07733280211687088
训练次数：14100, Loss: 0.1063900887966156
训练次数：14110, Loss: 0.04959327355027199
训练次数：14120, Loss: 0.02201366238296032
训练次数：14130, Loss: 0.041627511382102966
训练次数：14140, Loss: 0.039641428738832474
训练次数：14150, Loss: 0.054211851209402084
训练次数：14160, Loss: 0.05393783375620842
训练次数：14170, Loss: 0.09738736599683762
训练次数：14180, Loss: 0.027142297476530075
训练次数：14190, Loss: 0.0479959137737751
训练次数：14200, Loss: 0.030783802270889282
训练次数：14210, Loss: 0.05197778344154358
训练次数：14220, Loss: 0.07104018330574036
训练次数：14230, Loss: 0.043583229184150696
训练次数：14240, Loss: 0.2035641223192215
训练次数：14250, Loss: 0.07101509720087051
训练次数：14260, Loss: 0.04842137545347214
训练次数：14270, Loss: 0.05074810981750488
训练次数：14280, Loss: 0.031386617571115494
训练次数：14290, Loss: 0.04363773763179779
训练次数：14300, Loss: 0.03183457627892494
训练次数：14310, Loss: 0.03771299868822098
训练次数：14320, Loss: 0.06423655897378922
训练次数：14330, Loss: 0.06137066334486008
训练次数：14340, Loss: 0.042525216937065125
训练次数：14350, Loss: 0.10676223039627075
训练次数：14360, Loss: 0.03811588138341904
训练次数：14370, Loss: 0.05964498594403267
训练次数：14380, Loss: 0.035636190325021744
训练次数：14390, Loss: 0.09474688023328781
训练次数：14400, Loss: 0.02915671467781067
训练次数：14410, Loss: 0.07521723210811615
训练次数：14420, Loss: 0.09312412887811661
训练次数：14430, Loss: 0.0664646103978157
训练次数：14440, Loss: 0.028825001791119576
训练次数：14450, Loss: 0.032784465700387955
训练次数：14460, Loss: 0.09511779248714447
训练次数：14470, Loss: 0.03415779396891594
训练次数：14480, Loss: 0.0293531846255064
训练次数：14490, Loss: 0.22795064747333527
训练次数：14500, Loss: 0.03738345205783844
训练次数：14510, Loss: 0.17606796324253082
训练次数：14520, Loss: 0.06927751749753952
训练次数：14530, Loss: 0.053538721054792404
训练次数：14540, Loss: 0.04904019087553024
训练次数：14550, Loss: 0.05111005902290344
训练次数：14560, Loss: 0.06831143796443939
训练次数：14570, Loss: 0.0692175105214119
训练次数：14580, Loss: 0.07215608656406403
训练次数：14590, Loss: 0.11295047402381897
训练次数：14600, Loss: 0.027728144079446793
训练次数：14610, Loss: 0.17509755492210388
训练次数：14620, Loss: 0.038896724581718445
训练次数：14630, Loss: 0.03743916004896164
训练次数：14640, Loss: 0.16210582852363586
训练次数：14650, Loss: 0.039446644484996796
训练次数：14660, Loss: 0.07703793793916702
训练次数：14670, Loss: 0.10897788405418396
训练次数：14680, Loss: 0.03465985506772995
训练次数：14690, Loss: 0.039293453097343445
训练次数：14700, Loss: 0.0679413378238678
训练次数：14710, Loss: 0.03224997967481613
训练次数：14720, Loss: 0.03940541297197342
训练次数：14730, Loss: 0.11710534989833832
训练次数：14740, Loss: 0.0517212450504303
训练次数：14750, Loss: 0.2708953619003296
训练次数：14760, Loss: 0.10129125416278839
训练次数：14770, Loss: 0.07338377088308334
训练次数：14780, Loss: 0.023126943036913872
训练次数：14790, Loss: 0.04334055259823799
训练次数：14800, Loss: 0.05774032324552536
训练次数：14810, Loss: 0.028753481805324554
训练次数：14820, Loss: 0.03785363584756851
训练次数：14830, Loss: 0.041227616369724274
训练次数：14840, Loss: 0.058691445738077164
训练次数：14850, Loss: 0.052955493330955505
训练次数：14860, Loss: 0.03339483588933945
训练次数：14870, Loss: 0.15086418390274048
训练次数：14880, Loss: 0.04795273393392563
训练次数：14890, Loss: 0.06360486149787903
训练次数：14900, Loss: 0.14386512339115143
训练次数：14910, Loss: 0.09223560243844986
训练次数：14920, Loss: 0.058723535388708115
训练次数：14930, Loss: 0.07322515547275543
训练次数：14940, Loss: 0.04326431080698967
训练次数：14950, Loss: 0.0559491291642189
训练次数：14960, Loss: 0.06113102659583092
训练次数：14970, Loss: 0.05445944145321846
训练次数：14980, Loss: 0.045671407133340836
训练次数：14990, Loss: 0.07979472726583481
训练次数：15000, Loss: 0.08330541104078293
训练次数：15010, Loss: 0.04034621641039848
训练次数：15020, Loss: 0.047684695571660995
训练次数：15030, Loss: 0.03318891301751137
训练次数：15040, Loss: 0.049897365272045135
训练次数：15050, Loss: 0.10559503734111786
训练次数：15060, Loss: 0.07894733548164368
训练次数：15070, Loss: 0.037103377282619476
训练次数：15080, Loss: 0.057439565658569336
训练次数：15090, Loss: 0.05492398142814636
训练次数：15100, Loss: 0.07417424768209457
训练次数：15110, Loss: 0.055944543331861496
训练次数：15120, Loss: 0.13892269134521484
训练次数：15130, Loss: 0.14554496109485626
训练次数：15140, Loss: 0.03010484203696251
训练次数：15150, Loss: 0.04906859248876572
训练次数：15160, Loss: 0.042427998036146164
训练次数：15170, Loss: 0.0746309906244278
训练次数：15180, Loss: 0.06209254637360573
训练次数：15190, Loss: 0.04957938566803932
训练次数：15200, Loss: 0.05641571804881096
训练次数：15210, Loss: 0.07872430235147476
训练次数：15220, Loss: 0.0869753509759903
训练次数：15230, Loss: 0.04427532106637955
训练次数：15240, Loss: 0.03954748064279556
训练次数：15250, Loss: 0.06565136462450027
训练次数：15260, Loss: 0.0894184410572052
训练次数：15270, Loss: 0.06796097010374069
训练次数：15280, Loss: 0.10818580538034439
训练次数：15290, Loss: 0.0562700480222702
训练次数：15300, Loss: 0.0719204694032669
训练次数：15310, Loss: 0.03570666164159775
训练次数：15320, Loss: 0.05313042178750038
训练次数：15330, Loss: 0.03977297618985176
训练次数：15340, Loss: 0.07564409077167511
训练次数：15350, Loss: 0.063794806599617
训练次数：15360, Loss: 0.060225553810596466
训练次数：15370, Loss: 0.050342462956905365
训练次数：15380, Loss: 0.03581675887107849
训练次数：15390, Loss: 0.10277990996837616
训练次数：15400, Loss: 0.04659460484981537
训练次数：15410, Loss: 0.11111569404602051
训练次数：15420, Loss: 0.07244587689638138
训练次数：15430, Loss: 0.040433771908283234
训练次数：15440, Loss: 0.07137046754360199
训练次数：15450, Loss: 0.043205540627241135
训练次数：15460, Loss: 0.02850482612848282
训练次数：15470, Loss: 0.028247535228729248
训练次数：15480, Loss: 0.04392792284488678
训练次数：15490, Loss: 0.10491707921028137
训练次数：15500, Loss: 0.07245293259620667
训练次数：15510, Loss: 0.04088486358523369
训练次数：15520, Loss: 0.0869663879275322
训练次数：15530, Loss: 0.04691653698682785
训练次数：15540, Loss: 0.1161288246512413
训练次数：15550, Loss: 0.03212989121675491
训练次数：15560, Loss: 0.03089374676346779
训练次数：15570, Loss: 0.06155647337436676
训练次数：15580, Loss: 0.030909474939107895
训练次数：15590, Loss: 0.03994113206863403
训练次数：15600, Loss: 0.03970915079116821
训练次数：15610, Loss: 0.13480959832668304
训练次数：15620, Loss: 0.05020353943109512
训练次数：15630, Loss: 0.08714935183525085
训练次数：15640, Loss: 0.04165427014231682
训练次数：15650, Loss: 0.04591381177306175
训练次数：15660, Loss: 0.05819696933031082
训练次数：15670, Loss: 0.12752942740917206
训练次数：15680, Loss: 0.06490795314311981
训练次数：15690, Loss: 0.07733208686113358
训练次数：15700, Loss: 0.03324226662516594
训练次数：15710, Loss: 0.057470500469207764
训练次数：15720, Loss: 0.09172894805669785
训练次数：15730, Loss: 0.18999606370925903
训练次数：15740, Loss: 0.03554259240627289
训练次数：15750, Loss: 0.17329663038253784
训练次数：15760, Loss: 0.046090688556432724
训练次数：15770, Loss: 0.13912394642829895
训练次数：15780, Loss: 0.04384192079305649
训练次数：15790, Loss: 0.040602512657642365
训练次数：15800, Loss: 0.04164166748523712
训练次数：15810, Loss: 0.07972100377082825
训练次数：15820, Loss: 0.04123177379369736
训练次数：15830, Loss: 0.033759549260139465
训练次数：15840, Loss: 0.04760870337486267
训练次数：15850, Loss: 0.03961049020290375
训练次数：15860, Loss: 0.0370699018239975
训练次数：15870, Loss: 0.24458640813827515
训练次数：15880, Loss: 0.08788807690143585
训练次数：15890, Loss: 0.0647890716791153
训练次数：15900, Loss: 0.026615658774971962
训练次数：15910, Loss: 0.047426559031009674
训练次数：15920, Loss: 0.039923399686813354
训练次数：15930, Loss: 0.03903914615511894
训练次数：15940, Loss: 0.2807612717151642
训练次数：15950, Loss: 0.055389609187841415
训练次数：15960, Loss: 0.0464848056435585
训练次数：15970, Loss: 0.04349042847752571
训练次数：15980, Loss: 0.09283027797937393
训练次数：15990, Loss: 0.022849256172776222
训练次数：16000, Loss: 0.03706728667020798
训练次数：16010, Loss: 0.06812448799610138
训练次数：16020, Loss: 0.028685517609119415
训练次数：16030, Loss: 0.05155828967690468
训练次数：16040, Loss: 0.06511033326387405
训练次数：16050, Loss: 0.027775945141911507
训练次数：16060, Loss: 0.2405780404806137
训练次数：16070, Loss: 0.09740274399518967
训练次数：16080, Loss: 0.02876982092857361
训练次数：16090, Loss: 0.06576786190271378
训练次数：16100, Loss: 0.06249149143695831
训练次数：16110, Loss: 0.17625932395458221
训练次数：16120, Loss: 0.05456196144223213
训练次数：16130, Loss: 0.04267275333404541
训练次数：16140, Loss: 0.0688694566488266
训练次数：16150, Loss: 0.05096624046564102
训练次数：16160, Loss: 0.0676857978105545
训练次数：16170, Loss: 0.04365267977118492
训练次数：16180, Loss: 0.04496489465236664
训练次数：16190, Loss: 0.05031527578830719
训练次数：16200, Loss: 0.03678111359477043
训练次数：16210, Loss: 0.06931301206350327
训练次数：16220, Loss: 0.04091711342334747
训练次数：16230, Loss: 0.048418864607810974
训练次数：16240, Loss: 0.07142024487257004
训练次数：16250, Loss: 0.060880862176418304
训练次数：16260, Loss: 0.07984389364719391
训练次数：16270, Loss: 0.02546948567032814
训练次数：16280, Loss: 0.06987492740154266
训练次数：16290, Loss: 0.05985407531261444
训练次数：16300, Loss: 0.027061982080340385
训练次数：16310, Loss: 0.1717345416545868
训练次数：16320, Loss: 0.10805168747901917
训练次数：16330, Loss: 0.10276199877262115
训练次数：16340, Loss: 0.03988289088010788
训练次数：16350, Loss: 0.03397525101900101
训练次数：16360, Loss: 0.036936257034540176
训练次数：16370, Loss: 0.04387372359633446
训练次数：16380, Loss: 0.07821371406316757
训练次数：16390, Loss: 0.15976983308792114
训练次数：16400, Loss: 0.03360803425312042
训练次数：16410, Loss: 0.1409544199705124
训练次数：16420, Loss: 0.055836062878370285
训练次数：16430, Loss: 0.08437643200159073
训练次数：16440, Loss: 0.09105836600065231
训练次数：16450, Loss: 0.039042480289936066
训练次数：16460, Loss: 0.030457906424999237
训练次数：16470, Loss: 0.04260599613189697
训练次数：16480, Loss: 0.09121166914701462
训练次数：16490, Loss: 0.041888900101184845
训练次数：16500, Loss: 0.11766789853572845
训练次数：16510, Loss: 0.09720231592655182
训练次数：16520, Loss: 0.12059713900089264
训练次数：16530, Loss: 0.16031093895435333
训练次数：16540, Loss: 0.05786161124706268
训练次数：16550, Loss: 0.04531381279230118
训练次数：16560, Loss: 0.06975694745779037
训练次数：16570, Loss: 0.07179458439350128
训练次数：16580, Loss: 0.09964638203382492
训练次数：16590, Loss: 0.0890965536236763
训练次数：16600, Loss: 0.3481864333152771
训练次数：16610, Loss: 0.07962977886199951
训练次数：16620, Loss: 0.10622216761112213
训练次数：16630, Loss: 0.04546543210744858
训练次数：16640, Loss: 0.054931025952100754
训练次数：16650, Loss: 0.07061615586280823
训练次数：16660, Loss: 0.039469726383686066
训练次数：16670, Loss: 0.07432694733142853
训练次数：16680, Loss: 0.04610803350806236
训练次数：16690, Loss: 0.03442014753818512
训练次数：16700, Loss: 0.023411279544234276
训练次数：16710, Loss: 0.09876396507024765
训练次数：16720, Loss: 0.028922967612743378
训练次数：16730, Loss: 0.31529706716537476
训练次数：16740, Loss: 0.03758348897099495
训练次数：16750, Loss: 0.0417669303715229
训练次数：16760, Loss: 0.030812745913863182
训练次数：16770, Loss: 0.08221258223056793
训练次数：16780, Loss: 0.13957013189792633
训练次数：16790, Loss: 0.038478460162878036
训练次数：16800, Loss: 0.0640658289194107
训练次数：16810, Loss: 0.2577214539051056
训练次数：16820, Loss: 0.15653389692306519
训练次数：16830, Loss: 0.04104066640138626
训练次数：16840, Loss: 0.06061481311917305
训练次数：16850, Loss: 0.06448733061552048
训练次数：16860, Loss: 0.05719290301203728
训练次数：16870, Loss: 0.029420355334877968
训练次数：16880, Loss: 0.06557898223400116
训练次数：16890, Loss: 0.06895620375871658
训练次数：16900, Loss: 0.03893265128135681
训练次数：16910, Loss: 0.05611347407102585
训练次数：16920, Loss: 0.06975352764129639
训练次数：16930, Loss: 0.06995256245136261
训练次数：16940, Loss: 0.06569606810808182
训练次数：16950, Loss: 0.034572359174489975
训练次数：16960, Loss: 0.045506373047828674
训练次数：16970, Loss: 0.08922044932842255
训练次数：16980, Loss: 0.13794751465320587
训练次数：16990, Loss: 0.08417759090662003
训练次数：17000, Loss: 0.04092464968562126
训练次数：17010, Loss: 0.04893441125750542
训练次数：17020, Loss: 0.025758512318134308
训练次数：17030, Loss: 0.043304212391376495
训练次数：17040, Loss: 0.06454003602266312
训练次数：17050, Loss: 0.13248573243618011
训练次数：17060, Loss: 0.04857770353555679
训练次数：17070, Loss: 0.07118615508079529
训练次数：17080, Loss: 0.043943848460912704
训练次数：17090, Loss: 0.036511290818452835
训练次数：17100, Loss: 0.07833515107631683
训练次数：17110, Loss: 0.04397430270910263
训练次数：17120, Loss: 0.06265421211719513
训练次数：17130, Loss: 0.08995634317398071
训练次数：17140, Loss: 0.049061212688684464
训练次数：17150, Loss: 0.06997999548912048
训练次数：17160, Loss: 0.05686773732304573
训练次数：17170, Loss: 0.06143329665064812
训练次数：17180, Loss: 0.13056409358978271
训练次数：17190, Loss: 0.050451233983039856
训练次数：17200, Loss: 0.06436876207590103
训练次数：17210, Loss: 0.028088871389627457
训练次数：17220, Loss: 0.04898226261138916
训练次数：17230, Loss: 0.03883610665798187
训练次数：17240, Loss: 0.05258999764919281
训练次数：17250, Loss: 0.05168650299310684
训练次数：17260, Loss: 0.06046087667346001
训练次数：17270, Loss: 0.05452154949307442
训练次数：17280, Loss: 0.07901334762573242
训练次数：17290, Loss: 0.06124041602015495
训练次数：17300, Loss: 0.15785840153694153
训练次数：17310, Loss: 0.05512603372335434
训练次数：17320, Loss: 0.04533715918660164
训练次数：17330, Loss: 0.042675044387578964
训练次数：17340, Loss: 0.03819659352302551
训练次数：17350, Loss: 0.043260104954242706
训练次数：17360, Loss: 0.029727092012763023
训练次数：17370, Loss: 0.04201701655983925
训练次数：17380, Loss: 0.0347902774810791
训练次数：17390, Loss: 0.07397162169218063
训练次数：17400, Loss: 0.12123183161020279
训练次数：17410, Loss: 0.1442079395055771
训练次数：17420, Loss: 0.15710212290287018
训练次数：17430, Loss: 0.07250836491584778
训练次数：17440, Loss: 0.05880763754248619
训练次数：17450, Loss: 0.04824000597000122
训练次数：17460, Loss: 0.04702943563461304
训练次数：17470, Loss: 0.09768712520599365
训练次数：17480, Loss: 0.24335554242134094
训练次数：17490, Loss: 0.03888294845819473
训练次数：17500, Loss: 0.043690044432878494
训练次数：17510, Loss: 0.051011502742767334
训练次数：17520, Loss: 0.03577069565653801
训练次数：17530, Loss: 0.0665246918797493
训练次数：17540, Loss: 0.04323849454522133
训练次数：17550, Loss: 0.10269419103860855
训练次数：17560, Loss: 0.02996460534632206
训练次数：17570, Loss: 0.04582348093390465
训练次数：17580, Loss: 0.02517767623066902
训练次数：17590, Loss: 0.08624083548784256
训练次数：17600, Loss: 0.04280078038573265
训练次数：17610, Loss: 0.05576123297214508
训练次数：17620, Loss: 0.06539779901504517
训练次数：17630, Loss: 0.04587128385901451
训练次数：17640, Loss: 0.03561348468065262
训练次数：17650, Loss: 0.06051399186253548
训练次数：17660, Loss: 0.07254158705472946
训练次数：17670, Loss: 0.06128042936325073
训练次数：17680, Loss: 0.05583716183900833
训练次数：17690, Loss: 0.07035335898399353
训练次数：17700, Loss: 0.03758930787444115
训练次数：17710, Loss: 0.030049672350287437
训练次数：17720, Loss: 0.06486360728740692
训练次数：17730, Loss: 0.0815906673669815
训练次数：17740, Loss: 0.05275028198957443
训练次数：17750, Loss: 0.026137197390198708
训练次数：17760, Loss: 0.07370097935199738
训练次数：17770, Loss: 0.06751488149166107
训练次数：17780, Loss: 0.07245039194822311
训练次数：17790, Loss: 0.3851949870586395
训练次数：17800, Loss: 0.03495119512081146
训练次数：17810, Loss: 0.056403618305921555
训练次数：17820, Loss: 0.04614465311169624
训练次数：17830, Loss: 0.038290269672870636
训练次数：17840, Loss: 0.04652927815914154
训练次数：17850, Loss: 0.034902174025774
训练次数：17860, Loss: 0.08690384775400162
训练次数：17870, Loss: 0.06072486191987991
训练次数：17880, Loss: 0.040130823850631714
训练次数：17890, Loss: 0.04211774095892906
训练次数：17900, Loss: 0.06409171968698502
训练次数：17910, Loss: 0.036368876695632935
训练次数：17920, Loss: 0.11965114623308182
训练次数：17930, Loss: 0.03874298185110092
训练次数：17940, Loss: 0.04476039856672287
训练次数：17950, Loss: 0.08879661560058594
训练次数：17960, Loss: 0.07483143359422684
训练次数：17970, Loss: 0.03385486453771591
训练次数：17980, Loss: 0.06675061583518982
训练次数：17990, Loss: 0.06684449315071106
训练次数：18000, Loss: 0.054608304053545
训练次数：18010, Loss: 0.05895170196890831
训练次数：18020, Loss: 0.01488093938678503
训练次数：18030, Loss: 0.03590473532676697
训练次数：18040, Loss: 0.15651679039001465
训练次数：18050, Loss: 0.09564431011676788
训练次数：18060, Loss: 0.08875786513090134
训练次数：18070, Loss: 0.05874411761760712
训练次数：18080, Loss: 0.027873899787664413
训练次数：18090, Loss: 0.02998565323650837
训练次数：18100, Loss: 0.06653144955635071
训练次数：18110, Loss: 0.0986538901925087
训练次数：18120, Loss: 0.06453567743301392
训练次数：18130, Loss: 0.10528188943862915
训练次数：18140, Loss: 0.03752531856298447
训练次数：18150, Loss: 0.07214095443487167
训练次数：18160, Loss: 0.06434191763401031
训练次数：18170, Loss: 0.023287078365683556
训练次数：18180, Loss: 0.10858003795146942
训练次数：18190, Loss: 0.04461806267499924
训练次数：18200, Loss: 0.04197779670357704
训练次数：18210, Loss: 0.13079547882080078
训练次数：18220, Loss: 0.04879172146320343
训练次数：18230, Loss: 0.039695270359516144
训练次数：18240, Loss: 0.033687490969896317
训练次数：18250, Loss: 0.0743057057261467
训练次数：18260, Loss: 0.04346328601241112
训练次数：18270, Loss: 0.03430120646953583
训练次数：18280, Loss: 0.1345387101173401
训练次数：18290, Loss: 0.05114266648888588
训练次数：18300, Loss: 0.05846058577299118
训练次数：18310, Loss: 0.04321565106511116
训练次数：18320, Loss: 0.15465058386325836
训练次数：18330, Loss: 0.05224951356649399
训练次数：18340, Loss: 0.0653371587395668
训练次数：18350, Loss: 0.05135665833950043
训练次数：18360, Loss: 0.13227806985378265
训练次数：18370, Loss: 0.06652481853961945
训练次数：18380, Loss: 0.0411386601626873
训练次数：18390, Loss: 0.11089824885129929
训练次数：18400, Loss: 0.13650096952915192
训练次数：18410, Loss: 0.11686281114816666
训练次数：18420, Loss: 0.05497566610574722
训练次数：18430, Loss: 0.04870527982711792
训练次数：18440, Loss: 0.175902858376503
训练次数：18450, Loss: 0.024620454758405685
训练次数：18460, Loss: 0.14202643930912018
训练次数：18470, Loss: 0.06682494282722473
训练次数：18480, Loss: 0.0313328355550766
训练次数：18490, Loss: 0.04055512323975563
训练次数：18500, Loss: 0.14637190103530884
训练次数：18510, Loss: 0.14500083029270172
训练次数：18520, Loss: 0.04630892351269722
训练次数：18530, Loss: 0.027931775897741318
训练次数：18540, Loss: 0.1305694431066513
训练次数：18550, Loss: 0.05377987027168274
训练次数：18560, Loss: 0.09664645045995712
训练次数：18570, Loss: 0.061575062572956085
训练次数：18580, Loss: 0.0865926668047905
训练次数：18590, Loss: 0.09374737739562988
训练次数：18600, Loss: 0.0596456415951252
训练次数：18610, Loss: 0.06910327821969986
训练次数：18620, Loss: 0.05925799906253815
训练次数：18630, Loss: 0.025513378903269768
训练次数：18640, Loss: 0.05418761819601059
训练次数：18650, Loss: 0.07651756703853607
训练次数：18660, Loss: 0.036601532250642776
训练次数：18670, Loss: 0.08141021430492401
训练次数：18680, Loss: 0.05140749737620354
训练次数：18690, Loss: 0.107518769800663
训练次数：18700, Loss: 0.03289799392223358
训练次数：18710, Loss: 0.03925378993153572
训练次数：18720, Loss: 0.02029527723789215
训练次数：18730, Loss: 0.03666643798351288
训练次数：18740, Loss: 0.07671051472425461
训练次数：18750, Loss: 0.1256243884563446
训练次数：18760, Loss: 0.12473971396684647
训练次数：18770, Loss: 0.17442671954631805
训练次数：18780, Loss: 0.05013635382056236
训练次数：18790, Loss: 0.06582444161176682
训练次数：18800, Loss: 0.04892034828662872
训练次数：18810, Loss: 0.05360512062907219
训练次数：18820, Loss: 0.10981082916259766
训练次数：18830, Loss: 0.03545001894235611
训练次数：18840, Loss: 0.043134480714797974
训练次数：18850, Loss: 0.0754876658320427
训练次数：18860, Loss: 0.05932151526212692
训练次数：18870, Loss: 0.040860388427972794
训练次数：18880, Loss: 0.07520078867673874
训练次数：18890, Loss: 0.11668214201927185
训练次数：18900, Loss: 0.0642222911119461
训练次数：18910, Loss: 0.06777922064065933
训练次数：18920, Loss: 0.0501779243350029
训练次数：18930, Loss: 0.045688748359680176
训练次数：18940, Loss: 0.03207538276910782
训练次数：18950, Loss: 0.12276961654424667
训练次数：18960, Loss: 0.08159881085157394
训练次数：18970, Loss: 0.14136046171188354
训练次数：18980, Loss: 0.03345517814159393
训练次数：18990, Loss: 0.07318906486034393
训练次数：19000, Loss: 0.0365116149187088
训练次数：19010, Loss: 0.05723899230360985
训练次数：19020, Loss: 0.05526464059948921
训练次数：19030, Loss: 0.03436069190502167
训练次数：19040, Loss: 0.03903603553771973
训练次数：19050, Loss: 0.06948834657669067
训练次数：19060, Loss: 0.034048549830913544
训练次数：19070, Loss: 0.1892673671245575
训练次数：19080, Loss: 0.050105057656764984
训练次数：19090, Loss: 0.09106574207544327
训练次数：19100, Loss: 0.04456643760204315
