训练次数：10, Loss: 1.7738467454910278
训练次数：2810, Loss: nan
训练次数：2820, Loss: nan
训练次数：2830, Loss: nan
训练次数：2840, Loss: nan
训练次数：2850, Loss: nan
训练次数：2860, Loss: nan
训练次数：2870, Loss: nan
训练次数：2880, Loss: nan
训练次数：2890, Loss: nan
训练次数：2900, Loss: nan
训练次数：2910, Loss: nan
训练次数：2920, Loss: nan
训练次数：2930, Loss: nan
训练次数：2940, Loss: nan
训练次数：2950, Loss: nan
训练次数：2960, Loss: nan
训练次数：2970, Loss: nan
训练次数：2980, Loss: nan
训练次数：2990, Loss: nan
训练次数：3000, Loss: nan
训练次数：3010, Loss: nan
训练次数：3020, Loss: nan
训练次数：3030, Loss: nan
训练次数：3040, Loss: nan
训练次数：3050, Loss: nan
训练次数：3060, Loss: nan
训练次数：3070, Loss: nan
训练次数：3080, Loss: nan
训练次数：3090, Loss: nan
训练次数：3100, Loss: nan
训练次数：3110, Loss: nan
训练次数：3120, Loss: nan
训练次数：3130, Loss: nan
训练次数：3140, Loss: nan
训练次数：3150, Loss: nan
训练次数：3160, Loss: nan
训练次数：3170, Loss: nan
训练次数：3180, Loss: nan
训练次数：3190, Loss: nan
训练次数：3200, Loss: nan
训练次数：3210, Loss: nan
训练次数：3220, Loss: nan
训练次数：3230, Loss: nan
训练次数：3240, Loss: nan
训练次数：3250, Loss: nan
训练次数：3260, Loss: nan
训练次数：3270, Loss: nan
训练次数：3280, Loss: nan
训练次数：3290, Loss: nan
训练次数：3300, Loss: nan
训练次数：3310, Loss: nan
训练次数：3320, Loss: nan
训练次数：3330, Loss: nan
训练次数：3340, Loss: nan
训练次数：3350, Loss: nan
训练次数：3360, Loss: nan
训练次数：3370, Loss: nan
训练次数：3380, Loss: nan
训练次数：3390, Loss: nan
训练次数：3400, Loss: nan
训练次数：3410, Loss: nan
训练次数：3420, Loss: nan
训练次数：3430, Loss: nan
训练次数：3440, Loss: nan
训练次数：3450, Loss: nan
训练次数：3460, Loss: nan
训练次数：3470, Loss: nan
训练次数：3480, Loss: nan
训练次数：3490, Loss: nan
训练次数：3500, Loss: nan
训练次数：3510, Loss: nan
训练次数：3520, Loss: nan
训练次数：3530, Loss: nan
训练次数：3540, Loss: nan
训练次数：3550, Loss: nan
训练次数：3560, Loss: nan
训练次数：3570, Loss: nan
训练次数：3580, Loss: nan
训练次数：3590, Loss: nan
训练次数：3600, Loss: nan
训练次数：3610, Loss: nan
训练次数：3620, Loss: nan
训练次数：3630, Loss: nan
训练次数：3640, Loss: nan
训练次数：3650, Loss: nan
训练次数：3660, Loss: nan
训练次数：3670, Loss: nan
训练次数：3680, Loss: nan
训练次数：3690, Loss: nan
训练次数：3700, Loss: nan
训练次数：3710, Loss: nan
训练次数：3720, Loss: nan
训练次数：3730, Loss: nan
训练次数：3740, Loss: nan
训练次数：3750, Loss: nan
训练次数：3760, Loss: nan
训练次数：3770, Loss: nan
训练次数：3780, Loss: nan
训练次数：3790, Loss: nan
训练次数：3800, Loss: nan
训练次数：3810, Loss: nan
训练次数：3820, Loss: nan
训练次数：3830, Loss: nan
训练次数：3840, Loss: nan
训练次数：3850, Loss: nan
训练次数：3860, Loss: nan
训练次数：3870, Loss: nan
训练次数：3880, Loss: nan
训练次数：3890, Loss: nan
训练次数：3900, Loss: nan
训练次数：3910, Loss: nan
训练次数：3920, Loss: nan
训练次数：3930, Loss: nan
训练次数：3940, Loss: nan
训练次数：3950, Loss: nan
训练次数：3960, Loss: nan
训练次数：3970, Loss: nan
训练次数：3980, Loss: nan
训练次数：3990, Loss: nan
训练次数：4000, Loss: nan
训练次数：4010, Loss: nan
训练次数：4020, Loss: nan
训练次数：4030, Loss: nan
训练次数：4040, Loss: nan
训练次数：4050, Loss: nan
训练次数：4060, Loss: nan
训练次数：4070, Loss: nan
训练次数：4080, Loss: nan
训练次数：4090, Loss: nan
训练次数：4100, Loss: nan
训练次数：4110, Loss: nan
训练次数：4120, Loss: nan
训练次数：4130, Loss: nan
训练次数：4140, Loss: nan
训练次数：4150, Loss: nan
训练次数：4160, Loss: nan
训练次数：4170, Loss: nan
训练次数：4180, Loss: nan
训练次数：4190, Loss: nan
训练次数：4200, Loss: nan
训练次数：4210, Loss: nan
训练次数：4220, Loss: nan
训练次数：4230, Loss: nan
训练次数：4240, Loss: nan
训练次数：4250, Loss: nan
训练次数：4260, Loss: nan
训练次数：4270, Loss: nan
训练次数：4280, Loss: nan
训练次数：4290, Loss: nan
训练次数：4300, Loss: nan
训练次数：4310, Loss: nan
训练次数：4320, Loss: nan
训练次数：4330, Loss: nan
训练次数：4340, Loss: nan
训练次数：4350, Loss: nan
训练次数：4360, Loss: nan
训练次数：4370, Loss: nan
训练次数：4380, Loss: nan
训练次数：4390, Loss: nan
训练次数：4400, Loss: nan
训练次数：4410, Loss: nan
训练次数：4420, Loss: nan
训练次数：4430, Loss: nan
训练次数：4440, Loss: nan
训练次数：4450, Loss: nan
训练次数：4460, Loss: nan
训练次数：4470, Loss: nan
训练次数：4480, Loss: nan
训练次数：4490, Loss: nan
训练次数：4500, Loss: nan
训练次数：4510, Loss: nan
训练次数：4520, Loss: nan
训练次数：4530, Loss: nan
训练次数：4540, Loss: nan
训练次数：4550, Loss: nan
训练次数：4560, Loss: nan
训练次数：4570, Loss: nan
训练次数：4580, Loss: nan
训练次数：4590, Loss: nan
训练次数：4600, Loss: nan
训练次数：4610, Loss: nan
训练次数：4620, Loss: nan
训练次数：4630, Loss: nan
训练次数：4640, Loss: nan
训练次数：4650, Loss: nan
训练次数：4660, Loss: nan
训练次数：4670, Loss: nan
训练次数：4680, Loss: nan
训练次数：4690, Loss: nan
训练次数：4700, Loss: nan
训练次数：4710, Loss: nan
训练次数：4720, Loss: nan
训练次数：4730, Loss: nan
训练次数：4740, Loss: nan
训练次数：4750, Loss: nan
训练次数：4760, Loss: nan
训练次数：4770, Loss: nan
训练次数：4780, Loss: nan
训练次数：4790, Loss: nan
训练次数：4800, Loss: nan
训练次数：4810, Loss: nan
训练次数：4820, Loss: nan
训练次数：4830, Loss: nan
训练次数：4840, Loss: nan
训练次数：4850, Loss: nan
训练次数：4860, Loss: nan
训练次数：4870, Loss: nan
训练次数：4880, Loss: nan
训练次数：4890, Loss: nan
训练次数：4900, Loss: nan
训练次数：4910, Loss: nan
训练次数：4920, Loss: nan
训练次数：4930, Loss: nan
训练次数：4940, Loss: nan
训练次数：4950, Loss: nan
训练次数：4960, Loss: nan
训练次数：4970, Loss: nan
训练次数：4980, Loss: nan
训练次数：4990, Loss: nan
训练次数：5000, Loss: nan
训练次数：5010, Loss: nan
训练次数：5020, Loss: nan
训练次数：5030, Loss: nan
训练次数：5040, Loss: nan
训练次数：5050, Loss: nan
训练次数：5060, Loss: nan
训练次数：5070, Loss: nan
训练次数：5080, Loss: nan
训练次数：5090, Loss: nan
训练次数：5100, Loss: nan
训练次数：5110, Loss: nan
训练次数：5120, Loss: nan
训练次数：5130, Loss: nan
训练次数：5140, Loss: nan
训练次数：5150, Loss: nan
训练次数：5160, Loss: nan
训练次数：5170, Loss: nan
训练次数：5180, Loss: nan
训练次数：5190, Loss: nan
训练次数：5200, Loss: nan
训练次数：5210, Loss: nan
训练次数：5220, Loss: nan
训练次数：5230, Loss: nan
训练次数：5240, Loss: nan
训练次数：5250, Loss: nan
训练次数：5260, Loss: nan
训练次数：5270, Loss: nan
训练次数：5280, Loss: nan
训练次数：5290, Loss: nan
训练次数：5300, Loss: nan
训练次数：5310, Loss: nan
训练次数：5320, Loss: nan
训练次数：5330, Loss: nan
训练次数：5340, Loss: nan
训练次数：5350, Loss: nan
训练次数：5360, Loss: nan
训练次数：5370, Loss: nan
训练次数：5380, Loss: nan
训练次数：5390, Loss: nan
训练次数：5400, Loss: nan
训练次数：5410, Loss: nan
训练次数：5420, Loss: nan
训练次数：5430, Loss: nan
训练次数：5440, Loss: nan
训练次数：5450, Loss: nan
训练次数：5460, Loss: nan
训练次数：5470, Loss: nan
训练次数：5480, Loss: nan
训练次数：5490, Loss: nan
训练次数：5500, Loss: nan
训练次数：5510, Loss: nan
训练次数：5520, Loss: nan
训练次数：5530, Loss: nan
训练次数：5540, Loss: nan
训练次数：5550, Loss: nan
训练次数：5560, Loss: nan
训练次数：5570, Loss: nan
训练次数：5580, Loss: nan
训练次数：5590, Loss: nan
训练次数：5600, Loss: nan
训练次数：5610, Loss: nan
训练次数：5620, Loss: nan
训练次数：5630, Loss: nan
训练次数：5640, Loss: nan
训练次数：5650, Loss: nan
训练次数：5660, Loss: nan
训练次数：5670, Loss: nan
训练次数：5680, Loss: nan
训练次数：5690, Loss: nan
训练次数：5700, Loss: nan
训练次数：5710, Loss: nan
训练次数：5720, Loss: nan
训练次数：5730, Loss: nan
训练次数：5740, Loss: nan
训练次数：5750, Loss: nan
训练次数：5760, Loss: nan
训练次数：5770, Loss: nan
训练次数：5780, Loss: nan
训练次数：5790, Loss: nan
训练次数：5800, Loss: nan
训练次数：5810, Loss: nan
训练次数：5820, Loss: nan
训练次数：5830, Loss: nan
训练次数：5840, Loss: nan
训练次数：5850, Loss: nan
训练次数：5860, Loss: nan
训练次数：5870, Loss: nan
训练次数：5880, Loss: nan
训练次数：5890, Loss: nan
训练次数：5900, Loss: nan
训练次数：5910, Loss: nan
训练次数：5920, Loss: nan
训练次数：5930, Loss: nan
训练次数：5940, Loss: nan
训练次数：5950, Loss: nan
训练次数：5960, Loss: nan
训练次数：5970, Loss: nan
训练次数：5980, Loss: nan
训练次数：5990, Loss: nan
训练次数：6000, Loss: nan
训练次数：6010, Loss: nan
训练次数：6020, Loss: nan
训练次数：6030, Loss: nan
训练次数：6040, Loss: nan
训练次数：6050, Loss: nan
训练次数：6060, Loss: nan
训练次数：6070, Loss: nan
训练次数：6080, Loss: nan
训练次数：6090, Loss: nan
训练次数：6100, Loss: nan
训练次数：6110, Loss: nan
训练次数：6120, Loss: nan
训练次数：6130, Loss: nan
训练次数：6140, Loss: nan
训练次数：6150, Loss: nan
训练次数：6160, Loss: nan
训练次数：6170, Loss: nan
训练次数：6180, Loss: nan
训练次数：6190, Loss: nan
训练次数：6200, Loss: nan
训练次数：6210, Loss: nan
训练次数：6220, Loss: nan
训练次数：6230, Loss: nan
训练次数：6240, Loss: nan
训练次数：6250, Loss: nan
训练次数：6260, Loss: nan
训练次数：6270, Loss: nan
训练次数：6280, Loss: nan
训练次数：6290, Loss: nan
训练次数：6300, Loss: nan
训练次数：6310, Loss: nan
训练次数：6320, Loss: nan
训练次数：6330, Loss: nan
训练次数：6340, Loss: nan
训练次数：6350, Loss: nan
训练次数：6360, Loss: nan
训练次数：6370, Loss: nan
训练次数：6380, Loss: nan
训练次数：6390, Loss: nan
训练次数：6400, Loss: nan
训练次数：6410, Loss: nan
训练次数：6420, Loss: nan
训练次数：6430, Loss: nan
训练次数：6440, Loss: nan
训练次数：6450, Loss: nan
训练次数：6460, Loss: nan
训练次数：6470, Loss: nan
训练次数：6480, Loss: nan
训练次数：6490, Loss: nan
训练次数：6500, Loss: nan
训练次数：6510, Loss: nan
训练次数：6520, Loss: nan
训练次数：6530, Loss: nan
训练次数：6540, Loss: nan
训练次数：6550, Loss: nan
训练次数：6560, Loss: nan
训练次数：6570, Loss: nan
训练次数：6580, Loss: nan
训练次数：6590, Loss: nan
训练次数：6600, Loss: nan
训练次数：6610, Loss: nan
训练次数：6620, Loss: nan
训练次数：6630, Loss: nan
训练次数：6640, Loss: nan
训练次数：6650, Loss: nan
训练次数：6660, Loss: nan
训练次数：6670, Loss: nan
训练次数：6680, Loss: nan
训练次数：6690, Loss: nan
训练次数：6700, Loss: nan
训练次数：6710, Loss: nan
训练次数：6720, Loss: nan
训练次数：6730, Loss: nan
训练次数：6740, Loss: nan
训练次数：6750, Loss: nan
训练次数：6760, Loss: nan
训练次数：6770, Loss: nan
训练次数：6780, Loss: nan
训练次数：6790, Loss: nan
训练次数：6800, Loss: nan
训练次数：6810, Loss: nan
训练次数：6820, Loss: nan
训练次数：6830, Loss: nan
训练次数：6840, Loss: nan
训练次数：6850, Loss: nan
训练次数：6860, Loss: nan
训练次数：6870, Loss: nan
训练次数：6880, Loss: nan
训练次数：6890, Loss: nan
训练次数：6900, Loss: nan
训练次数：6910, Loss: nan
训练次数：6920, Loss: nan
训练次数：6930, Loss: nan
训练次数：6940, Loss: nan
训练次数：6950, Loss: nan
训练次数：6960, Loss: nan
训练次数：6970, Loss: nan
训练次数：6980, Loss: nan
训练次数：6990, Loss: nan
训练次数：7000, Loss: nan
训练次数：7010, Loss: nan
训练次数：7020, Loss: nan
训练次数：7030, Loss: nan
训练次数：7040, Loss: nan
训练次数：7050, Loss: nan
训练次数：7060, Loss: nan
训练次数：7070, Loss: nan
训练次数：7080, Loss: nan
训练次数：7090, Loss: nan
训练次数：7100, Loss: nan
训练次数：7110, Loss: nan
训练次数：7120, Loss: nan
训练次数：7130, Loss: nan
训练次数：7140, Loss: nan
训练次数：7150, Loss: nan
训练次数：7160, Loss: nan
训练次数：7170, Loss: nan
训练次数：7180, Loss: nan
训练次数：7190, Loss: nan
训练次数：7200, Loss: nan
训练次数：7210, Loss: nan
训练次数：7220, Loss: nan
训练次数：7230, Loss: nan
训练次数：7240, Loss: nan
训练次数：7250, Loss: nan
训练次数：7260, Loss: nan
训练次数：7270, Loss: nan
训练次数：7280, Loss: nan
训练次数：7290, Loss: nan
训练次数：7300, Loss: nan
训练次数：7310, Loss: nan
训练次数：7320, Loss: nan
训练次数：7330, Loss: nan
训练次数：7340, Loss: nan
训练次数：7350, Loss: nan
训练次数：7360, Loss: nan
训练次数：7370, Loss: nan
训练次数：7380, Loss: nan
训练次数：7390, Loss: nan
训练次数：7400, Loss: nan
训练次数：7410, Loss: nan
训练次数：7420, Loss: nan
训练次数：7430, Loss: nan
训练次数：7440, Loss: nan
训练次数：7450, Loss: nan
训练次数：7460, Loss: nan
训练次数：7470, Loss: nan
训练次数：7480, Loss: nan
训练次数：7490, Loss: nan
训练次数：7500, Loss: nan
训练次数：7510, Loss: nan
训练次数：7520, Loss: nan
训练次数：7530, Loss: nan
训练次数：7540, Loss: nan
训练次数：7550, Loss: nan
训练次数：7560, Loss: nan
训练次数：7570, Loss: nan
训练次数：7580, Loss: nan
训练次数：7590, Loss: nan
训练次数：7600, Loss: nan
训练次数：7610, Loss: nan
训练次数：7620, Loss: nan
训练次数：7630, Loss: nan
训练次数：7640, Loss: nan
训练次数：7650, Loss: nan
训练次数：7660, Loss: nan
训练次数：7670, Loss: nan
训练次数：7680, Loss: nan
训练次数：7690, Loss: nan
训练次数：7700, Loss: nan
训练次数：7710, Loss: nan
训练次数：7720, Loss: nan
训练次数：7730, Loss: nan
训练次数：7740, Loss: nan
训练次数：7750, Loss: nan
训练次数：7760, Loss: nan
训练次数：7770, Loss: nan
训练次数：7780, Loss: nan
训练次数：7790, Loss: nan
训练次数：7800, Loss: nan
训练次数：7810, Loss: nan
训练次数：7820, Loss: nan
训练次数：7830, Loss: nan
训练次数：7840, Loss: nan
训练次数：7850, Loss: nan
训练次数：7860, Loss: nan
训练次数：7870, Loss: nan
训练次数：7880, Loss: nan
训练次数：7890, Loss: nan
训练次数：7900, Loss: nan
训练次数：7910, Loss: nan
训练次数：7920, Loss: nan
训练次数：7930, Loss: nan
训练次数：7940, Loss: nan
训练次数：7950, Loss: nan
训练次数：7960, Loss: nan
训练次数：7970, Loss: nan
训练次数：7980, Loss: nan
训练次数：7990, Loss: nan
训练次数：8000, Loss: nan
训练次数：8010, Loss: nan
训练次数：8020, Loss: nan
训练次数：8030, Loss: nan
训练次数：8040, Loss: nan
训练次数：8050, Loss: nan
训练次数：8060, Loss: nan
训练次数：8070, Loss: nan
训练次数：8080, Loss: nan
训练次数：8090, Loss: nan
训练次数：8100, Loss: nan
训练次数：8110, Loss: nan
训练次数：8120, Loss: nan
训练次数：8130, Loss: nan
训练次数：8140, Loss: nan
训练次数：8150, Loss: nan
训练次数：8160, Loss: nan
训练次数：8170, Loss: nan
训练次数：8180, Loss: nan
训练次数：8190, Loss: nan
训练次数：8200, Loss: nan
训练次数：8210, Loss: nan
训练次数：8220, Loss: nan
训练次数：8230, Loss: nan
训练次数：8240, Loss: nan
训练次数：8250, Loss: nan
训练次数：8260, Loss: nan
训练次数：8270, Loss: nan
训练次数：8280, Loss: nan
训练次数：8290, Loss: nan
训练次数：8300, Loss: nan
训练次数：8310, Loss: nan
训练次数：8320, Loss: nan
训练次数：8330, Loss: nan
训练次数：8340, Loss: nan
训练次数：8350, Loss: nan
训练次数：8360, Loss: nan
训练次数：8370, Loss: nan
训练次数：8380, Loss: nan
训练次数：8390, Loss: nan
训练次数：8400, Loss: nan
训练次数：8410, Loss: nan
训练次数：8420, Loss: nan
训练次数：8430, Loss: nan
训练次数：8440, Loss: nan
训练次数：8450, Loss: nan
训练次数：8460, Loss: nan
训练次数：8470, Loss: nan
训练次数：8480, Loss: nan
训练次数：8490, Loss: nan
训练次数：8500, Loss: nan
训练次数：8510, Loss: nan
训练次数：8520, Loss: nan
训练次数：8530, Loss: nan
训练次数：8540, Loss: nan
训练次数：8550, Loss: nan
训练次数：8560, Loss: nan
训练次数：8570, Loss: nan
训练次数：8580, Loss: nan
训练次数：8590, Loss: nan
训练次数：8600, Loss: nan
训练次数：8610, Loss: nan
训练次数：8620, Loss: nan
训练次数：8630, Loss: nan
训练次数：8640, Loss: nan
训练次数：8650, Loss: nan
训练次数：8660, Loss: nan
训练次数：8670, Loss: nan
训练次数：8680, Loss: nan
训练次数：8690, Loss: nan
训练次数：8700, Loss: nan
训练次数：8710, Loss: nan
训练次数：8720, Loss: nan
训练次数：8730, Loss: nan
训练次数：8740, Loss: nan
训练次数：8750, Loss: nan
训练次数：8760, Loss: nan
训练次数：8770, Loss: nan
训练次数：8780, Loss: nan
训练次数：8790, Loss: nan
训练次数：8800, Loss: nan
训练次数：8810, Loss: nan
训练次数：8820, Loss: nan
训练次数：8830, Loss: nan
训练次数：8840, Loss: nan
训练次数：8850, Loss: nan
训练次数：8860, Loss: nan
训练次数：8870, Loss: nan
训练次数：8880, Loss: nan
训练次数：8890, Loss: nan
训练次数：8900, Loss: nan
训练次数：8910, Loss: nan
训练次数：8920, Loss: nan
训练次数：8930, Loss: nan
训练次数：8940, Loss: nan
训练次数：8950, Loss: nan
训练次数：8960, Loss: nan
训练次数：8970, Loss: nan
训练次数：8980, Loss: nan
训练次数：8990, Loss: nan
训练次数：9000, Loss: nan
训练次数：9010, Loss: nan
训练次数：9020, Loss: nan
训练次数：9030, Loss: nan
训练次数：9040, Loss: nan
训练次数：9050, Loss: nan
训练次数：9060, Loss: nan
训练次数：9070, Loss: nan
训练次数：9080, Loss: nan
训练次数：9090, Loss: nan
训练次数：9100, Loss: nan
训练次数：9110, Loss: nan
训练次数：9120, Loss: nan
训练次数：9130, Loss: nan
训练次数：9140, Loss: nan
训练次数：9150, Loss: nan
训练次数：9160, Loss: nan
训练次数：9170, Loss: nan
训练次数：9180, Loss: nan
训练次数：9190, Loss: nan
训练次数：9200, Loss: nan
训练次数：9210, Loss: nan
训练次数：9220, Loss: nan
训练次数：9230, Loss: nan
训练次数：9240, Loss: nan
训练次数：9250, Loss: nan
训练次数：9260, Loss: nan
训练次数：9270, Loss: nan
训练次数：9280, Loss: nan
训练次数：9290, Loss: nan
训练次数：9300, Loss: nan
训练次数：9310, Loss: nan
训练次数：9320, Loss: nan
训练次数：9330, Loss: nan
训练次数：9340, Loss: nan
训练次数：9350, Loss: nan
训练次数：9360, Loss: nan
训练次数：9370, Loss: nan
训练次数：9380, Loss: nan
训练次数：9390, Loss: nan
训练次数：9400, Loss: nan
训练次数：9410, Loss: nan
训练次数：9420, Loss: nan
训练次数：9430, Loss: nan
训练次数：9440, Loss: nan
训练次数：9450, Loss: nan
训练次数：9460, Loss: nan
训练次数：9470, Loss: nan
训练次数：9480, Loss: nan
训练次数：9490, Loss: nan
训练次数：9500, Loss: nan
训练次数：9510, Loss: nan
训练次数：9520, Loss: nan
训练次数：9530, Loss: nan
训练次数：9540, Loss: nan
训练次数：9550, Loss: nan
训练次数：9560, Loss: nan
训练次数：9570, Loss: nan
训练次数：9580, Loss: nan
训练次数：9590, Loss: nan
训练次数：9600, Loss: nan
训练次数：9610, Loss: nan
训练次数：9620, Loss: nan
训练次数：9630, Loss: nan
训练次数：9640, Loss: nan
训练次数：9650, Loss: nan
训练次数：9660, Loss: nan
训练次数：9670, Loss: nan
训练次数：9680, Loss: nan
训练次数：9690, Loss: nan
训练次数：9700, Loss: nan
训练次数：9710, Loss: nan
训练次数：9720, Loss: nan
训练次数：9730, Loss: nan
训练次数：9740, Loss: nan
训练次数：9750, Loss: nan
训练次数：9760, Loss: nan
训练次数：9770, Loss: nan
训练次数：9780, Loss: nan
训练次数：9790, Loss: nan
训练次数：9800, Loss: nan
训练次数：9810, Loss: nan
训练次数：9820, Loss: nan
训练次数：9830, Loss: nan
训练次数：9840, Loss: nan
训练次数：9850, Loss: nan
训练次数：9860, Loss: nan
训练次数：9870, Loss: nan
训练次数：9880, Loss: nan
训练次数：9890, Loss: nan
训练次数：9900, Loss: nan
训练次数：9910, Loss: nan
训练次数：9920, Loss: nan
训练次数：9930, Loss: nan
训练次数：9940, Loss: nan
训练次数：9950, Loss: nan
训练次数：9960, Loss: nan
训练次数：9970, Loss: nan
训练次数：9980, Loss: nan
训练次数：9990, Loss: nan
训练次数：10000, Loss: nan
训练次数：10010, Loss: nan
训练次数：10020, Loss: nan
训练次数：10030, Loss: nan
训练次数：10040, Loss: nan
训练次数：10050, Loss: nan
训练次数：10060, Loss: nan
训练次数：10070, Loss: nan
训练次数：10080, Loss: nan
训练次数：10090, Loss: nan
训练次数：10100, Loss: nan
训练次数：10110, Loss: nan
训练次数：10120, Loss: nan
训练次数：10130, Loss: nan
训练次数：10140, Loss: nan
训练次数：10150, Loss: nan
训练次数：10160, Loss: nan
训练次数：10170, Loss: nan
训练次数：10180, Loss: nan
训练次数：10190, Loss: nan
训练次数：10200, Loss: nan
训练次数：10210, Loss: nan
训练次数：10220, Loss: nan
训练次数：10230, Loss: nan
训练次数：10240, Loss: nan
训练次数：10250, Loss: nan
训练次数：10260, Loss: nan
训练次数：10270, Loss: nan
训练次数：10280, Loss: nan
训练次数：10290, Loss: nan
训练次数：10300, Loss: nan
训练次数：10310, Loss: nan
训练次数：10320, Loss: nan
训练次数：10330, Loss: nan
训练次数：10340, Loss: nan
训练次数：10350, Loss: nan
训练次数：10360, Loss: nan
训练次数：10370, Loss: nan
训练次数：10380, Loss: nan
训练次数：10390, Loss: nan
训练次数：10400, Loss: nan
训练次数：10410, Loss: nan
训练次数：10420, Loss: nan
训练次数：10430, Loss: nan
训练次数：10440, Loss: nan
训练次数：10450, Loss: nan
训练次数：10460, Loss: nan
训练次数：10470, Loss: nan
训练次数：10480, Loss: nan
训练次数：10490, Loss: nan
训练次数：10500, Loss: nan
训练次数：10510, Loss: nan
训练次数：10520, Loss: nan
训练次数：10530, Loss: nan
训练次数：10540, Loss: nan
训练次数：10550, Loss: nan
训练次数：10560, Loss: nan
训练次数：10570, Loss: nan
训练次数：10580, Loss: nan
训练次数：10590, Loss: nan
训练次数：10600, Loss: nan
训练次数：10610, Loss: nan
训练次数：10620, Loss: nan
训练次数：10630, Loss: nan
训练次数：10640, Loss: nan
训练次数：10650, Loss: nan
训练次数：10660, Loss: nan
训练次数：10670, Loss: nan
训练次数：10680, Loss: nan
训练次数：10690, Loss: nan
训练次数：10700, Loss: nan
训练次数：10710, Loss: nan
训练次数：10720, Loss: nan
训练次数：10730, Loss: nan
训练次数：10740, Loss: nan
训练次数：10750, Loss: nan
训练次数：10760, Loss: nan
训练次数：10770, Loss: nan
训练次数：10780, Loss: nan
训练次数：10790, Loss: nan
训练次数：10800, Loss: nan
训练次数：10810, Loss: nan
训练次数：10820, Loss: nan
训练次数：10830, Loss: nan
训练次数：10840, Loss: nan
训练次数：10850, Loss: nan
训练次数：10860, Loss: nan
训练次数：10870, Loss: nan
训练次数：10880, Loss: nan
训练次数：10890, Loss: nan
训练次数：10900, Loss: nan
训练次数：10910, Loss: nan
训练次数：10920, Loss: nan
训练次数：10930, Loss: nan
训练次数：10940, Loss: nan
训练次数：10950, Loss: nan
训练次数：10960, Loss: nan
训练次数：10970, Loss: nan
训练次数：10980, Loss: nan
训练次数：10990, Loss: nan
训练次数：11000, Loss: nan
训练次数：11010, Loss: nan
训练次数：11020, Loss: nan
训练次数：11030, Loss: nan
训练次数：11040, Loss: nan
训练次数：11050, Loss: nan
训练次数：11060, Loss: nan
训练次数：11070, Loss: nan
训练次数：11080, Loss: nan
训练次数：11090, Loss: nan
训练次数：11100, Loss: nan
训练次数：11110, Loss: nan
训练次数：11120, Loss: nan
训练次数：11130, Loss: nan
训练次数：11140, Loss: nan
训练次数：11150, Loss: nan
训练次数：11160, Loss: nan
训练次数：11170, Loss: nan
训练次数：11180, Loss: nan
训练次数：11190, Loss: nan
训练次数：11200, Loss: nan
训练次数：11210, Loss: nan
训练次数：11220, Loss: nan
训练次数：11230, Loss: nan
训练次数：11240, Loss: nan
训练次数：11250, Loss: nan
训练次数：11260, Loss: nan
训练次数：11270, Loss: nan
训练次数：11280, Loss: nan
训练次数：11290, Loss: nan
训练次数：11300, Loss: nan
训练次数：11310, Loss: nan
训练次数：11320, Loss: nan
训练次数：11330, Loss: nan
训练次数：11340, Loss: nan
训练次数：11350, Loss: nan
训练次数：11360, Loss: nan
训练次数：11370, Loss: nan
训练次数：11380, Loss: nan
训练次数：11390, Loss: nan
训练次数：11400, Loss: nan
训练次数：11410, Loss: nan
训练次数：11420, Loss: nan
训练次数：11430, Loss: nan
训练次数：11440, Loss: nan
训练次数：11450, Loss: nan
训练次数：11460, Loss: nan
训练次数：11470, Loss: nan
训练次数：11480, Loss: nan
训练次数：11490, Loss: nan
训练次数：11500, Loss: nan
训练次数：11510, Loss: nan
训练次数：11520, Loss: nan
训练次数：11530, Loss: nan
训练次数：11540, Loss: nan
训练次数：11550, Loss: nan
训练次数：11560, Loss: nan
训练次数：11570, Loss: nan
训练次数：11580, Loss: nan
训练次数：11590, Loss: nan
训练次数：11600, Loss: nan
训练次数：11610, Loss: nan
训练次数：11620, Loss: nan
训练次数：11630, Loss: nan
训练次数：11640, Loss: nan
训练次数：11650, Loss: nan
训练次数：11660, Loss: nan
训练次数：11670, Loss: nan
训练次数：11680, Loss: nan
训练次数：11690, Loss: nan
训练次数：11700, Loss: nan
训练次数：11710, Loss: nan
训练次数：11720, Loss: nan
训练次数：11730, Loss: nan
训练次数：11740, Loss: nan
训练次数：11750, Loss: nan
训练次数：11760, Loss: nan
训练次数：11770, Loss: nan
训练次数：11780, Loss: nan
训练次数：11790, Loss: nan
训练次数：11800, Loss: nan
训练次数：11810, Loss: nan
训练次数：11820, Loss: nan
训练次数：11830, Loss: nan
训练次数：11840, Loss: nan
训练次数：11850, Loss: nan
训练次数：11860, Loss: nan
训练次数：11870, Loss: nan
训练次数：11880, Loss: nan
训练次数：11890, Loss: nan
训练次数：11900, Loss: nan
训练次数：11910, Loss: nan
训练次数：11920, Loss: nan
训练次数：11930, Loss: nan
训练次数：11940, Loss: nan
训练次数：11950, Loss: nan
训练次数：11960, Loss: nan
训练次数：11970, Loss: nan
训练次数：11980, Loss: nan
训练次数：11990, Loss: nan
训练次数：12000, Loss: nan
训练次数：12010, Loss: nan
训练次数：12020, Loss: nan
训练次数：12030, Loss: nan
训练次数：12040, Loss: nan
训练次数：12050, Loss: nan
训练次数：12060, Loss: nan
训练次数：12070, Loss: nan
训练次数：12080, Loss: nan
训练次数：12090, Loss: nan
训练次数：12100, Loss: nan
训练次数：12110, Loss: nan
